"JulianDay","Species","Stock","District","MMDD","OriginDate","PercentEscape","fit_link","se_link","fit_resp","se_upr","se_lwr","LowerSEG","UpperSEG","LowerSEG_se_upr","LowerSEG_se_lwr","UpperSEG_se_upr","UpperSEG_se_lwr","YEAR.RANGE","TYPE.STOCK"
310,"Chum Salmon","Southern District","Southern","11-06",0-11-06,1,13.433159515205,1.22750258052914,0.999998534275621,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
311,"Chum Salmon","Southern District","Southern","11-07",0-11-07,1,13.5646907806158,1.2393377925717,0.999998714923188,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
312,"Chum Salmon","Southern District","Southern","11-08",0-11-08,1,13.6962220460266,1.25117460481708,0.999998873306333,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
313,"Chum Salmon","Southern District","Southern","11-09",0-11-09,1,13.8277533114374,1.26301297227451,0.999999012169092,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
314,"Chum Salmon","Southern District","Southern","11-10",0-11-10,1,13.9592845768482,1.27485285161861,0.999999133917306,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
315,"Chum Salmon","Southern District","Southern","11-11",0-11-11,1,14.090815842259,1.2866942011132,0.999999240660303,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
316,"Chum Salmon","Southern District","Southern","11-12",0-11-12,1,14.2223471076698,1.29853698053943,0.999999334247444,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
317,"Chum Salmon","Southern District","Southern","11-13",0-11-13,1,14.3538783730806,1.31038115112758,0.999999416300159,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
318,"Chum Salmon","Southern District","Southern","11-14",0-11-14,1,14.4854096384914,1.32222667549263,0.99999948824004,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
319,"Chum Salmon","Southern District","Southern","11-15",0-11-15,1,14.6169409039022,1.33407351757314,0.999999551313474,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
320,"Chum Salmon","Southern District","Southern","11-16",0-11-16,1,14.7484721693129,1.34592164257342,0.999999606613231,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
321,"Chum Salmon","Southern District","Southern","11-17",0-11-17,1,14.8800034347237,1.35777101690858,0.9999996550974,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
322,"Chum Salmon","Southern District","Southern","11-18",0-11-18,1,15.0115347001345,1.36962160815251,0.999999697605991,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
323,"Chum Salmon","Southern District","Southern","11-19",0-11-19,1,15.1430659655453,1.38147338498844,0.999999734875479,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
324,"Chum Salmon","Southern District","Southern","11-20",0-11-20,1,15.2745972309561,1.39332631716207,0.999999767551575,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
325,"Chum Salmon","Southern District","Southern","11-21",0-11-21,1,15.4061284963669,1.40518037543701,0.999999796200404,1,1,1500,5000,1500,1500,5000,5000,"All","Aggregate"
121,"Pink Salmon","Kamishak District","Kamishak","05-01",0-05-01,0,-12.398772526849,0.693058578503211,4.12363026418628e-06,0,0,0,0,0,0,0,0,"All","Aggregate"
122,"Pink Salmon","Kamishak District","Kamishak","05-02",0-05-02,0,-12.2763309351543,0.686191529822764,4.66074339414781e-06,0,0,0,0,0,0,0,0,"All","Aggregate"
123,"Pink Salmon","Kamishak District","Kamishak","05-03",0-05-03,0,-12.1538893434596,0.679325494933592,5.26781648079148e-06,0,0,0,0,0,0,0,0,"All","Aggregate"
124,"Pink Salmon","Kamishak District","Kamishak","05-04",0-05-04,0,-12.031447751765,0.672460504889086,5.95396183275662e-06,0,0,0,0,0,0,0,0,"All","Aggregate"
125,"Pink Salmon","Kamishak District","Kamishak","05-05",0-05-05,0,-11.9090061600703,0.665596592018959,6.72947861167169e-06,0,0,0,0,0,0,0,0,"All","Aggregate"
126,"Pink Salmon","Kamishak District","Kamishak","05-06",0-05-06,0,-11.7865645683756,0.658733789995224,7.60600740859972e-06,0,0,0,0,0,0,0,0,"All","Aggregate"
127,"Pink Salmon","Kamishak District","Kamishak","05-07",0-05-07,0,-11.6641229766809,0.651872133902303,8.59670495042803e-06,0,0,0,0,0,0,0,0,"All","Aggregate"
128,"Pink Salmon","Kamishak District","Kamishak","05-08",0-05-08,0,-11.5416813849862,0.645011660311551,9.71644155704788e-06,0,0,0,0,0,0,0,0,"All","Aggregate"
129,"Pink Salmon","Kamishak District","Kamishak","05-09",0-05-09,0,-11.4192397932915,0.638152407360528,1.09820243112258e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
130,"Pink Salmon","Kamishak District","Kamishak","05-10",0-05-10,0,-11.2967982015968,0.631294414837374,1.24124492884604e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
131,"Pink Salmon","Kamishak District","Kamishak","05-11",0-05-11,0,-11.1743566099021,0.624437724270675,1.4029186629596e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
132,"Pink Salmon","Kamishak District","Kamishak","05-12",0-05-12,0,-11.0519150182075,0.617582379025234,1.58565027310236e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
133,"Pink Salmon","Kamishak District","Kamishak","05-13",0-05-13,0,-10.9294734265128,0.610728424404209,1.7921824383263e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
134,"Pink Salmon","Kamishak District","Kamishak","05-14",0-05-14,0,-10.8070318348181,0.603875907758108,2.0256150316869e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
135,"Pink Salmon","Kamishak District","Kamishak","05-15",0-05-15,0,-10.6845902431234,0.597024878601187,2.28945163242725e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
136,"Pink Salmon","Kamishak District","Kamishak","05-16",0-05-16,0,-10.5621486514287,0.590175388735837,2.58765209278883e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
137,"Pink Salmon","Kamishak District","Kamishak","05-17",0-05-17,0,-10.439707059734,0.583327492385608,2.92469194704805e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
138,"Pink Salmon","Kamishak District","Kamishak","05-18",0-05-18,0,-10.3172654680393,0.576481246337571,3.3056295526781e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
139,"Pink Salmon","Kamishak District","Kamishak","05-19",0-05-19,0,-10.1948238763446,0.569636710094784,3.73618196908102e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
140,"Pink Salmon","Kamishak District","Kamishak","05-20",0-05-20,0,-10.07238228465,0.562793946039711,4.22281070982885e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
141,"Pink Salmon","Kamishak District","Kamishak","05-21",0-05-21,0,-9.94994069295527,0.555953019609518,4.77281865171437e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
142,"Pink Salmon","Kamishak District","Kamishak","05-22",0-05-22,0,-9.82749910126059,0.549113999484246,5.39445955030161e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
143,"Pink Salmon","Kamishak District","Kamishak","05-23",0-05-23,0,-9.7050575095659,0.542276957788988,6.09706179951662e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
144,"Pink Salmon","Kamishak District","Kamishak","05-24",0-05-24,0,-9.58261591787121,0.535441970311281,6.89116828486819e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
145,"Pink Salmon","Kamishak District","Kamishak","05-25",0-05-25,0,-9.46017432617652,0.528609116735065,7.78869441920999e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
146,"Pink Salmon","Kamishak District","Kamishak","05-26",0-05-26,0,-9.33773273448184,0.521778480892682,8.80310672000975e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
147,"Pink Salmon","Kamishak District","Kamishak","05-27",0-05-27,0,-9.21529114278715,0.514950151036561,9.94962459175711e-05,0,0,0,0,0,0,0,0,"All","Aggregate"
148,"Pink Salmon","Kamishak District","Kamishak","05-28",0-05-28,0,-9.09284955109246,0.508124220132371,0.000112454483207711,0,0,0,0,0,0,0,0,"All","Aggregate"
149,"Pink Salmon","Kamishak District","Kamishak","05-29",0-05-29,0,-8.97040795939778,0.501300786175659,0.000127100166771376,0,0,0,0,0,0,0,0,"All","Aggregate"
150,"Pink Salmon","Kamishak District","Kamishak","05-30",0-05-30,0,-8.84796636770309,0.494479952534165,0.000143652979552727,0,0,0,0,0,0,0,0,"All","Aggregate"
151,"Pink Salmon","Kamishak District","Kamishak","05-31",0-05-31,0,-8.7255247760084,0.48766182831825,0.000162361187767661,0,0,0,0,0,0,0,0,"All","Aggregate"
152,"Pink Salmon","Kamishak District","Kamishak","06-01",0-06-01,0,-8.60308318431371,0.480846528782165,0.000183505355335067,0,0,0,0,0,0,0,0,"All","Aggregate"
153,"Pink Salmon","Kamishak District","Kamishak","06-02",0-06-02,0,-8.48064159261903,0.474034175759162,0.000207402539732086,0,0,0,0,0,0,0,0,"All","Aggregate"
154,"Pink Salmon","Kamishak District","Kamishak","06-03",0-06-03,0,-8.35820000092434,0.46722489813379,0.000234411031317465,0.001,0,0,0,35,0,150,0,"All","Aggregate"
155,"Pink Salmon","Kamishak District","Kamishak","06-04",0-06-04,0,-8.23575840922965,0.460418832355111,0.000264935706064992,0.001,0,0,0,35,0,150,0,"All","Aggregate"
156,"Pink Salmon","Kamishak District","Kamishak","06-05",0-06-05,0,-8.11331681753497,0.453616122994994,0.000299434070524855,0.001,0,0,0,35,0,150,0,"All","Aggregate"
157,"Pink Salmon","Kamishak District","Kamishak","06-06",0-06-06,0,-7.99087522584028,0.446816923356117,0.000338423087797998,0.001,0,0,0,35,0,150,0,"All","Aggregate"
158,"Pink Salmon","Kamishak District","Kamishak","06-07",0-06-07,0,-7.86843363414559,0.440021396134887,0.000382486884491432,0.001,0,0,0,35,0,150,0,"All","Aggregate"
159,"Pink Salmon","Kamishak District","Kamishak","06-08",0-06-08,0,-7.7459920424509,0.433229714145065,0.000432285451156477,0.001,0,0,0,35,0,150,0,"All","Aggregate"
160,"Pink Salmon","Kamishak District","Kamishak","06-09",0-06-09,0,-7.62355045075622,0.426442061108642,0.000488564462744307,0.001,0,0,0,35,0,150,0,"All","Aggregate"
161,"Pink Salmon","Kamishak District","Kamishak","06-10",0-06-10,0.001,-7.50110885906153,0.419658632521255,0.000552166361301807,0.001,0,35,150,35,0,150,0,"All","Aggregate"
162,"Pink Salmon","Kamishak District","Kamishak","06-11",0-06-11,0.001,-7.37866726736684,0.412879636600407,0.000624042860644574,0.001,0,35,150,35,0,150,0,"All","Aggregate"
163,"Pink Salmon","Kamishak District","Kamishak","06-12",0-06-12,0.001,-7.25622567567216,0.406105295325745,0.000705269052260644,0.001,0,35,150,35,0,150,0,"All","Aggregate"
164,"Pink Salmon","Kamishak District","Kamishak","06-13",0-06-13,0.001,-7.13378408397747,0.399335845581871,0.000797059313402794,0.002,0,35,150,70,0,300,0,"All","Aggregate"
165,"Pink Salmon","Kamishak District","Kamishak","06-14",0-06-14,0.001,-7.01134249228278,0.392571540415524,0.000900785242407116,0.002,0,35,150,70,0,300,0,"All","Aggregate"
166,"Pink Salmon","Kamishak District","Kamishak","06-15",0-06-15,0.001,-6.8889009005881,0.38581265042051,0.00101799587291733,0.002,0.001,35,150,70,35,300,150,"All","Aggregate"
167,"Pink Salmon","Kamishak District","Kamishak","06-16",0-06-16,0.001,-6.76645930889341,0.379059465265584,0.00115044044807495,0.002,0.001,35,150,70,35,300,150,"All","Aggregate"
168,"Pink Salmon","Kamishak District","Kamishak","06-17",0-06-17,0.001,-6.64401771719872,0.372312295382539,0.00130009406801335,0.002,0.001,35,150,70,35,300,150,"All","Aggregate"
169,"Pink Salmon","Kamishak District","Kamishak","06-18",0-06-18,0.001,-6.52157612550403,0.365571473834119,0.0014691865592948,0.003,0.001,35,150,105,35,450,150,"All","Aggregate"
170,"Pink Salmon","Kamishak District","Kamishak","06-19",0-06-19,0.002,-6.39913453380935,0.358837358384181,0.00166023495332771,0.003,0.001,70,300,105,35,450,150,"All","Aggregate"
171,"Pink Salmon","Kamishak District","Kamishak","06-20",0-06-20,0.002,-6.27669294211466,0.352110333795638,0.00187608000229797,0.003,0.001,70,300,105,35,450,150,"All","Aggregate"
172,"Pink Salmon","Kamishak District","Kamishak","06-21",0-06-21,0.002,-6.15425135041997,0.345390814385481,0.00211992720563565,0.004,0.001,70,300,140,35,600,150,"All","Aggregate"
173,"Pink Salmon","Kamishak District","Kamishak","06-22",0-06-22,0.002,-6.03180975872529,0.338679246870409,0.00239539286726412,0.004,0.001,70,300,140,35,600,150,"All","Aggregate"
174,"Pink Salmon","Kamishak District","Kamishak","06-23",0-06-23,0.003,-5.9093681670306,0.331976113541624,0.00270655575338861,0.005,0.002,105,450,175,70,750,300,"All","Aggregate"
175,"Pink Salmon","Kamishak District","Kamishak","06-24",0-06-24,0.003,-5.78692657533591,0.325281935813143,0.00305801497165513,0.005,0.002,105,450,175,70,750,300,"All","Aggregate"
176,"Pink Salmon","Kamishak District","Kamishak","06-25",0-06-25,0.003,-5.66448498364123,0.318597278194811,0.00345495474407509,0.006,0.002,105,450,210,70,900,300,"All","Aggregate"
177,"Pink Salmon","Kamishak District","Kamishak","06-26",0-06-26,0.004,-5.54204339194654,0.311922752749122,0.00390321679663227,0.007,0.002,140,600,245,70,1050,300,"All","Aggregate"
178,"Pink Salmon","Kamishak District","Kamishak","06-27",0-06-27,0.004,-5.41960180025185,0.305259024100336,0.00440938113583872,0.007,0.003,140,600,245,105,1050,450,"All","Aggregate"
179,"Pink Salmon","Kamishak District","Kamishak","06-28",0-06-28,0.005,-5.29716020855717,0.298606815075343,0.00498085602379672,0.008,0.003,175,750,280,105,1200,450,"All","Aggregate"
180,"Pink Salmon","Kamishak District","Kamishak","06-29",0-06-29,0.006,-5.17471861686248,0.291966913068661,0.00562597799470009,0.009,0.003,210,900,315,105,1350,450,"All","Aggregate"
181,"Pink Salmon","Kamishak District","Kamishak","06-30",0-06-30,0.006,-5.05227702516779,0.285340177239198,0.00635412277210383,0.01,0.004,210,900,350,140,1500,600,"All","Aggregate"
182,"Pink Salmon","Kamishak District","Kamishak","07-01",0-07-01,0.007,-4.92983543347311,0.278727546664485,0.00717582794113208,0.011,0.005,245,1050,385,175,1650,750,"All","Aggregate"
183,"Pink Salmon","Kamishak District","Kamishak","07-02",0-07-02,0.008,-4.80739384177842,0.272130049599378,0.00810292819464272,0.013,0.005,280,1200,455,175,1950,750,"All","Aggregate"
184,"Pink Salmon","Kamishak District","Kamishak","07-03",0-07-03,0.009,-4.68495225008373,0.265548814011602,0.00914870389652456,0.014,0.006,315,1350,490,210,2100,900,"All","Aggregate"
185,"Pink Salmon","Kamishak District","Kamishak","07-04",0-07-04,0.01,-4.56251065838904,0.258985079596545,0.0103280435753443,0.016,0.007,350,1500,560,245,2400,1050,"All","Aggregate"
186,"Pink Salmon","Kamishak District","Kamishak","07-05",0-07-05,0.012,-4.44006906669436,0.252440211509459,0.0116576207608349,0.018,0.008,420,1800,630,280,2700,1200,"All","Aggregate"
187,"Pink Salmon","Kamishak District","Kamishak","07-06",0-07-06,0.013,-4.31762747499967,0.245915716095787,0.013156085283823,0.02,0.009,455,1950,700,315,3000,1350,"All","Aggregate"
188,"Pink Salmon","Kamishak District","Kamishak","07-07",0-07-07,0.015,-4.19518588330498,0.239413258950959,0.0148442687524768,0.022,0.01,525,2250,770,350,3300,1500,"All","Aggregate"
189,"Pink Salmon","Kamishak District","Kamishak","07-08",0-07-08,0.017,-4.0727442916103,0.232934685701347,0.0167454033648636,0.024,0.011,595,2550,840,385,3600,1650,"All","Aggregate"
190,"Pink Salmon","Kamishak District","Kamishak","07-09",0-07-09,0.019,-3.95030269991561,0.226482045969881,0.0188853524854591,0.027,0.013,665,2850,945,455,4050,1950,"All","Aggregate"
191,"Pink Salmon","Kamishak District","Kamishak","07-10",0-07-10,0.021,-3.82786110822092,0.220057621075192,0.0212928504622785,0.03,0.015,735,3150,1050,525,4500,2250,"All","Aggregate"
192,"Pink Salmon","Kamishak District","Kamishak","07-11",0-07-11,0.024,-3.70541951652623,0.213663956114488,0.0239997479482505,0.034,0.017,840,3600,1190,595,5100,2550,"All","Aggregate"
193,"Pink Salmon","Kamishak District","Kamishak","07-12",0-07-12,0.027,-3.58297792483155,0.207303897200141,0.0270412574689722,0.038,0.019,945,4050,1330,665,5700,2850,"All","Aggregate"
194,"Pink Salmon","Kamishak District","Kamishak","07-13",0-07-13,0.03,-3.46053633313686,0.200980634760891,0.0304561921023634,0.042,0.022,1050,4500,1470,770,6300,3300,"All","Aggregate"
195,"Pink Salmon","Kamishak District","Kamishak","07-14",0-07-14,0.034,-3.33809474144217,0.194697753983107,0.03428718786115,0.047,0.025,1190,5100,1645,875,7050,3750,"All","Aggregate"
196,"Pink Salmon","Kamishak District","Kamishak","07-15",0-07-15,0.039,-3.21565314974749,0.188459293657526,0.0385808976639596,0.052,0.029,1365,5850,1820,1015,7800,4350,"All","Aggregate"
197,"Pink Salmon","Kamishak District","Kamishak","07-16",0-07-16,0.043,-3.0932115580528,0.182269814912872,0.04338814163207,0.058,0.032,1505,6450,2030,1120,8700,4800,"All","Aggregate"
198,"Pink Salmon","Kamishak District","Kamishak","07-17",0-07-17,0.049,-2.97076996635811,0.176134481557425,0.0487639948757112,0.064,0.037,1715,7350,2240,1295,9600,5550,"All","Aggregate"
199,"Pink Salmon","Kamishak District","Kamishak","07-18",0-07-18,0.055,-2.84832837466342,0.170059154006143,0.0547677900045547,0.071,0.042,1925,8250,2485,1470,10650,6300,"All","Aggregate"
200,"Pink Salmon","Kamishak District","Kamishak","07-19",0-07-19,0.061,-2.72588678296874,0.164050499029166,0.0614630074499289,0.079,0.048,2135,9150,2765,1680,11850,7200,"All","Aggregate"
201,"Pink Salmon","Kamishak District","Kamishak","07-20",0-07-20,0.069,-2.60344519127405,0.158116117789438,0.0689170225546012,0.088,0.054,2415,10350,3080,1890,13200,8100,"All","Aggregate"
202,"Pink Salmon","Kamishak District","Kamishak","07-21",0-07-21,0.077,-2.48100359957936,0.152264694793442,0.0772006746248965,0.097,0.061,2695,11550,3395,2135,14550,9150,"All","Aggregate"
203,"Pink Salmon","Kamishak District","Kamishak","07-22",0-07-22,0.086,-2.35856200788468,0.146506170378343,0.0863876202531075,0.107,0.069,3010,12900,3745,2415,16050,10350,"All","Aggregate"
204,"Pink Salmon","Kamishak District","Kamishak","07-23",0-07-23,0.097,-2.23612041618999,0.14085193907067,0.0965534318776542,0.119,0.078,3395,14550,4165,2730,17850,11700,"All","Aggregate"
205,"Pink Salmon","Kamishak District","Kamishak","07-24",0-07-24,0.108,-2.1136788244953,0.135315075374694,0.107774403600335,0.131,0.088,3780,16200,4585,3080,19650,13200,"All","Aggregate"
206,"Pink Salmon","Kamishak District","Kamishak","07-25",0-07-25,0.12,-1.99123723280061,0.129910586981977,0.120126030724101,0.145,0.099,4200,18000,5075,3465,21750,14850,"All","Aggregate"
207,"Pink Salmon","Kamishak District","Kamishak","07-26",0-07-26,0.134,-1.86879564110593,0.124655692605657,0.133681138404586,0.159,0.112,4690,20100,5565,3920,23850,16800,"All","Aggregate"
208,"Pink Salmon","Kamishak District","Kamishak","07-27",0-07-27,0.149,-1.74635404941124,0.119570117047036,0.148507649296681,0.175,0.125,5215,22350,6125,4375,26250,18750,"All","Aggregate"
209,"Pink Salmon","Kamishak District","Kamishak","07-28",0-07-28,0.165,-1.62391245771655,0.114676388960149,0.164666000994083,0.192,0.14,5775,24750,6720,4901,28800,21001,"All","Aggregate"
